dst_mac,src_mac,dst_ip,src_ip,dst_port,src_port,length,vlan,pcp,nop,await0,await1,prot
15:b5:05:ec:29:b8,c3:70:ac:14:fb:5e,102.54.37.149,93.76.75.244,55858,34736,1125,3100,7,36712,127,47,1
8f:f4:11:fe:c3:d5,e1:ff:b7:8d:eb:17,210.57.26.132,134.245.88.228,25710,61278,476,3403,2,17967,50,98,0
e7:de:95:dd:72:15,8e:ab:bb:9c:20:b4,233.165.151.142,177.60.81.35,34454,39945,961,2110,1,29715,10,27,0
99:5e:6e:aa:a2:d3,1f:40:84:7f:fd:4d,7.250.128.129,164.56.91.149,9467,51607,578,2233,6,35317,93,33,0
42:06:8b:d1:45:e7,d2:38:b7:9d:52:5f,22.153.107.215,210.57.26.132,1264,3281,112,2428,5,12929,88,67,1
2a:63:6b:5f:5c:21,24:68:80:e1:04:fc,43.96.119.196,164.92.142.73,37018,4270,73,126,7,56771,109,64,1
fd:e2:24:35:c5:88,9b:da:dc:0f:db:74,93.3.77.109,241.229.23.84,57112,19324,1463,1070,0,32569,119,26,1
81:f3:00:1b:2f:83,fb:63:ae:19:72:ab,124.172.153.86,127.26.240.59,61145,64715,701,2055,4,24979,29,26,1
2b:03:9c:79:5d:70,6c:ca:cb:39:98:dd,10.210.135.25,130.185.103.211,13196,55392,1302,1101,3,18048,0,93,1
d2:6e:ca:ae:66:4f,5b:f6:20:2b:8c:ae,62.166.82.57,148.32.149.134,50748,45063,1384,1268,6,39176,37,28,0
78:aa:73:03:00:17,9b:da:dc:0f:db:74,68.216.224.220,181.194.143.230,6974,14911,593,3090,6,41699,54,114,1
b7:a1:5f:f1:46:43,e1:9e:50:63:c7:70,205.253.138.123,22.2.45.162,36234,13477,117,1630,1,39449,64,86,1
9a:46:33:cc:a7:ea,ac:9f:9d:fb:fe:67,17.119.185.55,88.156.194.252,51242,20800,949,1372,4,40033,36,88,1
75:30:3e:26:5f:3d,15:66:2a:e6:31:42,232.247.93.255,64.117.227.189,26471,41628,70,1193,4,35668,74,28,1
5b:f6:20:2b:8c:ae,90:44:7a:f9:9d:08,40.14.127.134,173.183.142.104,44109,23982,1038,1485,1,32340,67,21,0
2b:03:9c:79:5d:70,fd:33:4a:e2:69:93,165.0.218.9,96.171.130.202,35637,20637,1376,6,4,23972,81,11,1
fb:49:b7:72:3c:08,6f:ea:7b:a0:97:ac,150.184.101.61,47.17.206.19,43571,20773,741,598,5,60577,94,37,1
4e:95:db:04:01:a0,1c:67:36:11:2b:e7,226.182.86.107,201.102.167.209,47797,12888,420,3109,6,26502,63,124,1
d3:e1:1e:d0:74:a9,54:79:3b:d3:21:2a,181.194.143.230,189.70.26.174,23936,14799,1098,4072,6,51788,21,70,0
a1:ca:73:c5:22:a3,1c:80:c9:0b:08:1e,168.247.134.137,205.253.138.123,618,58208,1470,3113,4,6862,38,46,0
68:c4:b6:a9:c2:69,90:44:7a:f9:9d:08,124.172.153.86,206.205.171.252,5850,11899,1158,2299,0,51424,81,81,1
0a:20:2f:26:d9:74,ff:be:e4:fd:64:48,238.189.98.53,118.225.86.65,17528,42651,346,1309,5,42562,18,59,1
1b:94:43:33:ed:18,21:d0:b3:86:71:b0,194.19.217.105,57.245.70.1,61244,62148,297,996,1,43336,43,56,0
eb:25:de:6c:26:2d,14:af:61:9f:29:10,229.84.102.89,40.14.127.134,23608,23558,633,1017,0,57054,18,41,0
75:30:3e:26:5f:3d,3a:05:4d:05:83:d3,92.111.65.224,50.48.115.222,23309,64445,205,4084,4,27994,46,75,1
2b:03:9c:79:5d:70,8f:f6:c7:b2:ae:e8,104.147.41.32,252.201.137.59,28078,35051,931,3365,1,32673,82,48,0
bf:f3:02:69:f8:fa,c3:70:ac:14:fb:5e,53.208.15.51,105.166.83.31,48815,54336,822,712,1,53947,82,8,1
99:ce:10:d0:ba:32,68:dd:64:ef:23:17,50.61.212.77,164.56.91.149,8002,53250,940,638,7,47757,18,87,0
fb:69:dd:e7:f8:75,90:44:7a:f9:9d:08,214.135.213.31,159.48.9.18,37809,32826,901,337,6,50691,109,106,0
5a:18:ba:da:24:22,d9:14:10:bd:a8:55,122.108.164.115,8.37.141.33,58025,11604,1226,977,2,28936,40,79,0
e0:0b:39:2d:78:bc,81:f3:00:1b:2f:83,34.138.33.187,200.94.176.103,29462,24494,374,2065,5,39898,61,0,0
8f:f6:c7:b2:ae:e8,a1:ca:73:c5:22:a3,210.57.26.132,188.1.193.107,34538,3397,1251,1687,4,52990,97,120,0
26:0c:a7:33:18:8f,69:f8:ad:6d:c7:59,79.224.149.149,224.45.157.80,24352,41715,1427,1713,3,43120,10,125,0
54:8a:f4:de:38:f8,ac:9f:9d:fb:fe:67,173.183.142.104,36.86.252.203,41292,40164,219,3251,4,51872,12,88,0
2e:a3:d3:70:56:46,fb:69:dd:e7:f8:75,178.179.29.249,116.9.170.244,3171,20150,911,1694,3,61121,3,27,0
77:05:3e:70:d9:05,60:3d:25:f8:2a:88,154.221.16.57,212.9.117.30,62071,23690,594,1394,3,5408,93,62,1
55:e3:13:c7:73:11,c7:3a:e1:8a:07:59,21.99.110.14,236.123.99.211,21385,63357,886,1824,1,12703,5,38,0
b8:cb:27:3c:a1:fe,76:c6:f9:b2:62:38,188.1.193.107,218.214.84.68,24502,47207,265,3836,7,29821,13,12,0
1f:40:84:7f:fd:4d,fc:8a:00:d3:f6:cf,120.101.22.216,61.171.103.190,28774,10014,845,366,5,35291,86,58,1
5b:f6:20:2b:8c:ae,3c:26:ca:41:0b:a1,203.151.73.14,194.19.217.105,41147,9914,182,1290,1,48879,40,90,0
ab:a7:7e:88:7c:52,c9:8c:2b:cc:99:68,13.34.253.228,178.22.42.126,7863,45008,1326,2718,2,17876,57,18,1
d9:14:10:bd:a8:55,d2:6e:ca:ae:66:4f,47.17.206.19,134.251.159.158,37481,6560,1463,2385,0,59420,75,30,1
ab:a7:7e:88:7c:52,43:ad:4c:b1:4c:8d,194.19.217.105,61.249.165.113,9895,55009,305,1380,4,45852,13,95,1
64:54:6b:6a:b6:f2,e0:57:9b:1a:32:c9,177.60.81.35,43.96.119.196,37864,1364,686,1901,1,43444,1,23,1
63:ca:7e:2a:f9:35,eb:25:de:6c:26:2d,106.102.78.188,62.20.90.192,39394,29523,1164,779,1,9560,59,52,0
54:9b:ef:1e:b4:4b,ea:e9:4f:6b:a2:96,205.253.138.123,8.163.244.15,18142,36548,242,3650,6,45363,56,33,0
bd:3e:11:f3:f8:a6,af:04:e4:4e:78:d2,141.213.149.26,133.151.239.34,5014,6341,857,29,1,48117,85,4,1
2e:a3:d3:70:56:46,1d:9b:19:fb:79:7a,48.156.56.147,242.168.13.252,10210,34773,662,1981,4,54482,5,22,0
ea:03:f8:b4:d6:d4,e3:52:18:0c:c2:7c,207.178.2.147,6.88.229.22,54566,17344,1347,2281,7,41887,57,46,1
ce:e1:c5:ae:2b:45,10:26:92:05:ee:59,88.156.194.252,116.9.170.244,28442,6720,1253,2175,4,4464,115,77,0
90:44:7a:f9:9d:08,46:7a:1b:92:a0:de,135.82.109.50,199.1.233.173,34347,8696,446,3705,0,39180,59,126,1
56:40:ee:14:47:bf,54:79:3b:d3:21:2a,214.135.213.31,68.216.224.220,45748,17062,1400,3704,4,65386,108,81,1
b2:5e:22:db:c8:2c,75:30:3e:26:5f:3d,139.159.68.66,169.179.200.219,29405,20524,477,1896,1,34750,1,77,0
a1:ca:73:c5:22:a3,93:e0:d0:5e:f2:db,173.183.142.104,29.192.234.123,18788,22507,1009,876,7,31623,92,94,1
2b:03:9c:79:5d:70,56:40:ee:14:47:bf,232.247.93.255,23.90.116.248,18056,29227,1058,728,5,16901,91,18,1
93:e0:d0:5e:f2:db,ee:7c:72:36:2c:97,186.36.132.123,94.56.189.125,1469,18571,585,2782,3,11195,38,38,1
bd:3e:11:f3:f8:a6,81:f3:00:1b:2f:83,224.45.157.80,87.236.202.129,11893,43531,1096,113,2,46199,1,101,1
4e:95:db:04:01:a0,96:f8:85:99:bf:90,164.56.91.149,8.163.244.15,23705,26699,549,237,0,10249,78,120,1
ac:6b:05:ee:db:e7,62:2e:9e:de:91:3a,183.65.196.80,18.240.133.44,3961,50053,474,989,4,45640,28,114,0
b9:03:1e:9e:87:3d,6e:a2:ed:a8:83:bd,164.170.241.102,59.242.239.27,47447,37150,418,2893,0,18208,76,26,1
28:fc:be:e5:9f:26,88:b4:6a:38:3c:71,40.22.45.132,110.97.158.3,57914,14719,1342,1718,5,33723,29,63,0
eb:25:de:6c:26:2d,1c:80:c9:0b:08:1e,40.59.197.15,133.151.239.34,15301,24316,75,1387,1,51420,97,2,1
f7:84:69:72:3c:b0,8a:f3:0a:9d:97:63,43.85.203.255,156.93.211.233,30409,48787,1246,1808,2,13383,20,23,0
9a:aa:b7:47:b1:67,49:75:00:3a:f9:11,243.41.46.98,141.213.149.26,44366,38203,942,1506,2,10746,6,44,0
94:67:63:d9:8f:c3,99:82:55:1b:24:49,112.37.123.5,163.95.173.49,40879,31681,878,2172,4,37229,62,86,1
56:8b:84:d8:73:94,2a:63:6b:5f:5c:21,228.95.35.154,246.216.135.73,2777,22946,685,3690,2,54968,28,115,0
e1:9e:50:63:c7:70,75:30:3e:26:5f:3d,150.184.101.61,57.190.98.49,48157,40896,681,2465,7,17779,0,14,0
da:dc:4e:80:32:be,90:44:7a:f9:9d:08,124.217.62.217,79.40.179.120,50594,12955,1157,568,0,48474,51,36,1
15:b5:05:ec:29:b8,bb:2d:4f:14:7e:45,21.10.159.64,104.147.41.32,56240,41542,995,1641,7,49868,39,88,1
0e:fe:cd:a9:e2:02,cb:3a:a9:4c:3f:ce,105.18.247.109,109.2.254.98,31351,4047,408,1192,7,8186,48,117,0
9d:ea:aa:4f:6e:6d,9a:2a:19:36:9b:8a,150.36.223.37,246.18.194.187,44686,16935,307,3005,3,52502,124,13,1
64:54:6b:6a:b6:f2,10:26:92:05:ee:59,89.14.212.144,22.2.45.162,34965,44013,1456,79,7,5889,68,110,0
60:64:9f:39:8b:32,d9:14:10:bd:a8:55,204.122.214.109,0.222.85.226,26637,23782,411,3318,6,39648,69,118,0
2b:03:9c:79:5d:70,95:0a:37:42:96:31,232.11.209.119,173.199.154.54,21572,25446,519,2803,6,27556,54,87,0
8e:ab:bb:9c:20:b4,9a:aa:b7:47:b1:67,206.101.245.215,40.22.45.132,36618,60987,462,96,6,20021,91,45,0
56:40:ee:14:47:bf,60:64:9f:39:8b:32,233.5.241.225,133.151.239.34,423,2179,1438,3045,4,8700,117,28,0
42:6f:32:f0:b9:cc,76:d5:47:1c:32:f3,173.199.154.54,233.165.151.142,62108,7383,175,1020,7,2421,74,1,0
76:d5:47:1c:32:f3,9c:9c:b6:0a:c0:b8,105.18.247.109,203.151.73.14,4585,35040,650,2124,6,34642,31,15,0
69:f8:ad:6d:c7:59,2e:6e:fd:06:f8:4f,190.20.119.25,40.22.45.132,29308,26751,89,871,4,1916,10,107,0
6f:ea:7b:a0:97:ac,8f:f6:c7:b2:ae:e8,203.100.78.6,188.75.55.128,21525,39444,87,650,3,12871,0,14,0
d0:d5:0e:a4:25:e5,e6:c9:de:7f:f2:5e,61.249.165.113,104.147.41.32,14309,50260,337,1322,3,31737,62,127,1
05:ea:8a:5d:c3:49,31:0e:e1:2d:00:a5,232.83.104.26,136.173.120.87,5496,17905,565,3800,0,38114,113,25,0
51:12:c0:08:c9:11,f7:84:69:72:3c:b0,107.93.180.28,204.248.148.176,48444,48037,735,3011,5,59274,40,46,0
c5:3a:df:00:5c:9d,0e:fe:cd:a9:e2:02,176.125.209.175,163.23.92.58,31853,17521,1312,1659,4,62502,22,97,1
b8:c4:2d:10:2c:b5,b2:a7:80:af:68:2c,154.221.16.57,119.138.183.228,43935,56343,256,353,0,12142,100,99,1
60:3d:25:f8:2a:88,e1:ff:b7:8d:eb:17,150.184.101.61,154.221.16.57,3101,26173,1246,3133,0,21690,93,72,0
46:7a:1b:92:a0:de,aa:45:d7:25:19:f3,58.30.252.159,135.159.44.119,65039,29428,1294,2239,1,27252,26,30,1
0a:20:2f:26:d9:74,fa:8c:5e:81:e7:74,87.236.202.129,228.241.7.27,52048,45844,1393,2025,4,63562,27,102,1
9c:9c:b6:0a:c0:b8,6c:10:e6:7f:d2:6c,16.21.180.159,164.92.142.73,60234,2396,1277,537,6,54526,91,13,1
51:12:c0:08:c9:11,31:0e:e1:2d:00:a5,153.0.22.221,232.43.151.25,22181,65462,817,3451,3,19025,14,58,1
c5:3a:df:00:5c:9d,a3:3e:a5:86:76:81,200.94.176.103,199.1.233.173,6227,50606,1060,2151,7,37097,97,41,0
6c:10:e6:7f:d2:6c,b7:a1:5f:f1:46:43,134.251.159.158,163.23.92.58,59926,3284,535,2991,3,6624,87,108,0
50:da:70:ce:46:6b,10:ab:d6:3e:98:57,59.59.239.53,111.105.229.141,56422,54014,1154,2392,4,57159,23,76,1
5d:a2:94:c0:ea:a5,49:6d:54:cd:fe:4d,150.138.64.105,112.170.45.31,43438,50467,963,1477,3,13625,127,7,1
d9:14:10:bd:a8:55,1d:9b:19:fb:79:7a,183.65.196.80,216.48.97.192,8224,16869,794,1790,0,30370,101,37,0
e6:c9:de:7f:f2:5e,0a:20:2f:26:d9:74,228.95.35.154,144.208.144.190,40268,63201,1020,1748,1,8858,111,28,0
d9:ad:9d:59:72:cb,54:9b:ef:1e:b4:4b,201.102.167.209,134.245.88.228,23337,36936,857,3960,2,40578,36,111,0
d3:81:98:0f:8b:c9,94:67:63:d9:8f:c3,218.162.195.91,178.235.200.11,8927,55408,1131,157,6,5889,52,81,0
5d:a2:94:c0:ea:a5,93:53:33:07:0e:0f,234.182.45.216,239.133.225.54,60539,1008,1167,2721,3,9457,10,19,0
1b:c4:1c:4c:b3:f5,f4:ed:48:bd:46:d8,145.150.127.180,1.227.131.126,63136,64501,588,1637,0,6199,2,67,1
3c:2c:43:72:c1:d5,0c:fe:1d:ef:e0:28,117.86.191.71,8.37.141.33,46883,35073,412,4034,2,1518,102,27,1
0c:fe:1d:ef:e0:28,94:67:63:d9:8f:c3,49.218.66.231,131.27.28.73,53496,50519,1205,3765,6,57614,12,50,1
c9:a9:ff:b5:a3:56,2a:87:f7:14:8b:20,94.77.105.248,173.199.154.54,31924,34598,820,1148,5,31817,43,111,1
55:df:b6:03:bf:b9,76:c6:f9:b2:62:38,109.2.254.98,239.133.225.54,2295,21571,1432,3979,2,1297,107,118,0
1c:67:36:11:2b:e7,b4:53:d4:65:f0:79,154.221.16.57,117.86.191.71,12019,55746,509,1176,0,10073,111,30,0
43:ad:4c:b1:4c:8d,94:67:63:d9:8f:c3,21.10.159.64,164.170.241.102,18719,33400,1018,1620,2,34009,87,108,1
b4:53:d4:65:f0:79,50:da:70:ce:46:6b,232.43.151.25,130.185.103.211,32421,14562,743,2560,6,63048,85,112,1
7f:bd:c8:45:9e:42,78:aa:73:03:00:17,211.80.37.93,59.242.239.27,8527,37406,1424,2067,6,28140,63,11,0
1c:80:c9:0b:08:1e,bd:3e:11:f3:f8:a6,112.170.45.31,156.40.10.10,37965,62202,98,2068,0,20432,119,18,1
0b:b0:11:1a:5a:9e,ee:7c:72:36:2c:97,80.196.253.241,150.138.64.105,44450,4764,698,1417,1,13860,62,49,1
67:1a:63:9a:15:2c,86:cc:8d:81:33:fa,203.104.205.246,126.192.139.178,36897,63098,157,2102,7,15100,34,0,1
43:ad:4c:b1:4c:8d,fd:33:4a:e2:69:93,112.42.11.171,107.93.180.28,25892,17240,1206,1201,2,11529,122,48,1
e1:ff:b7:8d:eb:17,26:0c:a7:33:18:8f,0.222.85.226,61.239.119.213,39230,14718,1254,1191,4,41827,6,125,0
90:44:7a:f9:9d:08,6e:a2:ed:a8:83:bd,188.75.55.128,149.182.77.248,35487,9576,1121,1856,6,32710,18,62,0
68:f1:1b:f5:88:39,54:8a:f4:de:38:f8,105.166.83.31,3.240.2.41,18063,29151,1008,354,6,24624,54,27,1
e6:c9:de:7f:f2:5e,bd:3e:11:f3:f8:a6,194.99.65.146,94.7.178.20,50835,59520,191,986,2,5568,122,79,0
b1:e6:ba:eb:6d:18,e7:de:95:dd:72:15,218.162.195.91,239.133.225.54,44904,32517,871,1482,4,25962,103,102,1
49:6d:54:cd:fe:4d,e1:ff:b7:8d:eb:17,37.255.177.14,110.97.158.3,25959,45009,1330,1952,0,12226,111,91,1
e3:8f:bd:98:66:e7,ad:d9:78:94:5d:a4,255.166.201.205,234.20.48.174,51780,42444,317,3022,2,15485,27,78,1
d3:e4:09:a2:08:fd,1a:28:7c:ee:40:f3,178.235.200.11,106.102.78.188,30314,29972,849,1292,1,20140,3,93,0
2a:3d:43:68:0f:d7,d0:d5:0e:a4:25:e5,205.253.138.123,150.36.223.37,1137,64920,1041,474,3,9760,72,9,1
09:7c:ee:c5:59:cd,b1:e6:ba:eb:6d:18,211.80.37.93,130.121.222.34,1208,55176,782,947,6,24603,86,116,1
73:d8:b9:a1:4b:cb,d8:d3:15:1d:de:d4,177.60.81.35,86.94.61.70,212,27024,964,2091,7,8446,3,17,0
21:0c:75:d4:6c:45,21:94:5d:4a:76:f3,52.97.229.139,232.43.151.25,38258,36428,256,3738,0,31404,0,28,1
b3:b3:ef:09:fa:b4,7e:92:b6:21:98:11,13.34.253.228,144.208.144.190,65324,10771,358,1185,7,49760,77,51,1
fd:33:4a:e2:69:93,90:64:52:07:de:f9,154.221.16.57,117.86.191.71,25114,9350,641,345,6,4973,45,75,0
dd:fc:9e:95:73:0f,0f:7c:44:6c:00:93,124.172.153.86,199.1.233.173,5522,13007,1057,597,6,39445,103,20,0
a1:d7:fa:65:33:ae,9b:da:dc:0f:db:74,104.147.41.32,23.90.116.248,30964,58592,470,3860,5,45909,5,12,1
0e:fe:cd:a9:e2:02,2f:ae:bd:be:a3:4a,21.10.159.64,148.32.149.134,35533,24878,187,1635,4,3787,83,71,0
8b:42:e1:b2:b8:9f,39:f6:c9:ba:15:01,36.28.97.230,109.2.254.98,49994,49741,1362,507,0,61437,36,66,1
2e:6e:fd:06:f8:4f,15:b5:05:ec:29:b8,111.105.229.141,40.22.45.132,13226,25888,1008,3444,3,29161,14,14,1
1a:b0:1d:5f:ae:09,bf:2c:7c:c9:20:1c,0.222.85.226,233.5.241.225,9080,43213,544,668,1,62117,87,85,0
bd:6b:fc:c6:8d:f2,d9:66:a9:eb:aa:c1,130.121.222.34,104.147.41.32,62982,42125,235,2965,7,12524,20,70,0
20:4b:e7:10:7a:46,e1:9e:50:63:c7:70,156.93.211.233,252.201.137.59,40914,63384,149,3415,1,24960,96,126,0
88:b4:6a:38:3c:71,c9:1d:16:05:e3:3c,178.235.200.11,161.23.185.130,52747,47010,398,3165,7,20681,121,29,0
2a:3d:43:68:0f:d7,d9:ad:9d:59:72:cb,79.224.149.149,6.88.229.22,15950,25692,602,1966,4,18507,48,90,1
d9:65:03:79:2d:20,fc:8a:00:d3:f6:cf,242.168.13.252,160.226.106.121,50339,34752,714,2394,7,61312,15,114,1
4a:f2:40:a1:d3:28,94:67:63:d9:8f:c3,18.240.133.44,12.158.191.47,3584,51304,709,203,0,54361,126,59,0
bc:df:b5:dc:fa:56,2e:6e:fd:06:f8:4f,183.65.196.80,116.130.106.211,28207,60639,1437,3694,5,28592,48,33,1
99:5e:6e:aa:a2:d3,1b:08:a2:4d:55:cf,205.253.138.123,229.84.102.89,52708,24703,470,3147,2,49840,43,97,1
d8:d3:15:1d:de:d4,46:41:36:27:88:a3,110.97.158.3,21.99.110.14,31317,20401,1035,2299,1,9966,17,64,1
90:88:9a:88:28:90,76:d5:47:1c:32:f3,50.48.115.222,88.156.194.252,22166,39698,1135,2249,4,60684,103,77,1
e1:4e:65:06:ef:2e,60:3d:25:f8:2a:88,65.244.219.116,137.168.253.17,46304,10413,259,3690,2,20540,88,86,0
d9:ad:9d:59:72:cb,76:c6:f9:b2:62:38,21.10.159.64,190.20.119.25,45595,47627,735,2593,4,43499,4,16,0
77:05:3e:70:d9:05,e1:ff:b7:8d:eb:17,94.7.178.20,36.86.252.203,32242,48565,745,396,0,20553,58,100,0
86:cc:8d:81:33:fa,5a:97:49:ce:c9:7a,222.198.81.191,233.5.241.225,15528,19325,1242,745,4,52252,74,98,1
1b:08:a2:4d:55:cf,d9:66:a9:eb:aa:c1,232.11.209.119,68.216.224.220,59212,41385,1215,1164,2,53274,116,98,0
ce:e1:c5:ae:2b:45,9b:c2:17:6a:ad:4c,223.200.229.98,211.80.37.93,50079,25952,1464,3582,0,49308,7,114,1
d0:d5:0e:a4:25:e5,ea:03:f8:b4:d6:d4,103.46.94.79,134.251.159.158,35981,48126,1201,588,1,5703,107,55,0
0c:fe:1d:ef:e0:28,96:19:c9:00:e3:45,110.4.151.133,40.22.45.132,48728,55118,146,1606,6,657,108,104,0
8f:f6:c7:b2:ae:e8,18:22:46:0c:cf:d6,61.249.165.113,93.141.99.168,17183,10455,178,72,0,793,92,79,0
ea:e9:4f:6b:a2:96,a1:ca:73:c5:22:a3,28.171.212.197,249.114.121.202,26523,23523,81,1117,7,41844,89,17,0
3c:26:ca:41:0b:a1,5e:62:93:77:55:6e,59.242.239.27,137.168.253.17,18804,45115,1129,1447,4,51395,120,57,1
4a:f2:40:a1:d3:28,d0:d5:0e:a4:25:e5,144.208.144.190,48.156.56.147,25080,29885,600,608,4,37546,91,51,1
1d:9b:19:fb:79:7a,d0:d5:0e:a4:25:e5,12.158.191.47,8.163.244.15,17875,9590,538,1178,5,12799,10,67,1
55:df:b6:03:bf:b9,fb:69:dd:e7:f8:75,133.151.239.34,59.59.239.53,18391,6398,1389,3170,6,41426,38,127,1
e1:9e:50:63:c7:70,99:82:55:1b:24:49,14.112.54.48,240.193.25.216,53158,56269,1434,2562,1,57905,3,69,0
31:eb:39:01:f9:10,73:5b:9c:91:96:d9,42.82.151.248,91.212.203.219,35632,46254,369,121,1,8761,91,69,0
73:5b:9c:91:96:d9,ee:7c:72:36:2c:97,227.254.19.144,0.222.85.226,53817,13371,1237,1796,7,64350,55,63,0
e6:c9:de:7f:f2:5e,02:4a:b5:06:a7:83,193.123.45.209,91.203.31.66,2030,52418,779,2119,7,11055,7,76,1
2e:6e:fd:06:f8:4f,d8:d3:15:1d:de:d4,116.130.106.211,239.133.225.54,4997,13160,1335,1051,0,53549,84,83,0
f7:84:69:72:3c:b0,d8:d3:15:1d:de:d4,164.56.91.149,150.36.223.37,14788,47377,622,2833,2,10382,82,99,1
20:4b:e7:10:7a:46,bc:fb:50:45:e9:8a,18.240.133.44,126.160.7.208,46989,17777,543,4032,6,40616,2,63,1
3a:05:4d:05:83:d3,d9:66:a9:eb:aa:c1,239.133.225.54,204.248.148.176,44655,58933,1104,115,7,28530,60,95,1
c5:3a:df:00:5c:9d,58:1e:5b:bd:0b:25,227.254.19.144,95.63.43.34,33738,38970,580,968,1,55270,3,63,1
9d:ea:aa:4f:6e:6d,c3:e3:66:4d:b3:aa,180.138.144.108,13.34.253.228,31258,24897,719,3689,3,17295,114,70,0
1a:b0:1d:5f:ae:09,bb:2d:4f:14:7e:45,94.77.105.248,117.178.245.116,8187,15041,1142,357,7,24915,14,103,0
5b:f6:20:2b:8c:ae,e3:52:18:0c:c2:7c,233.165.151.142,234.20.48.174,58360,15163,1227,583,2,50329,93,116,1
3c:26:ca:41:0b:a1,9b:c2:17:6a:ad:4c,164.92.142.73,164.92.142.73,10578,7815,712,1583,1,53169,50,79,1
94:67:63:d9:8f:c3,2b:03:9c:79:5d:70,205.253.138.123,133.181.20.70,7145,44471,1444,1407,5,8219,122,10,1
61:87:95:90:28:ae,02:4a:b5:06:a7:83,222.198.81.191,16.21.180.159,51691,56985,360,1743,3,60366,18,9,1
9b:c2:17:6a:ad:4c,58:1e:5b:bd:0b:25,33.69.85.156,5.186.243.180,23002,36590,1460,2556,0,6989,127,111,0
ce:e1:c5:ae:2b:45,fb:69:dd:e7:f8:75,88.156.194.252,15.9.215.166,38166,6643,1206,1007,1,37905,4,110,0
90:64:52:07:de:f9,ad:d9:78:94:5d:a4,14.112.54.48,163.95.173.49,42024,42113,70,2753,5,29370,57,63,1
c3:a4:17:af:30:cb,9d:ea:aa:4f:6e:6d,39.177.208.117,21.99.110.14,5978,19013,187,1513,0,36240,80,68,1
e7:de:95:dd:72:15,d3:e4:09:a2:08:fd,217.163.32.131,93.3.77.109,20969,40821,1414,2569,5,14155,75,2,0
62:f9:e6:e2:06:38,43:ad:4c:b1:4c:8d,154.180.106.188,92.111.65.224,11442,47179,1352,3219,6,176,9,113,1
22:e7:e5:eb:bf:93,ea:03:f8:b4:d6:d4,239.133.225.54,89.14.212.144,25306,7166,1321,751,0,24341,12,88,0
8a:f3:0a:9d:97:63,cf:b7:e3:04:06:36,228.241.7.27,200.96.160.79,9721,65358,388,2930,6,59056,99,3,0
d3:e1:1e:d0:74:a9,2a:87:f7:14:8b:20,96.171.130.202,135.82.109.50,50265,26800,610,1860,3,39397,77,10,1
6b:c0:b8:ab:03:fe,ce:e1:c5:ae:2b:45,144.208.144.190,72.244.48.124,52066,13099,444,2744,2,53947,102,95,1
49:75:00:3a:f9:11,e0:0b:39:2d:78:bc,87.134.255.111,223.13.4.63,21305,60754,1225,3565,2,32159,82,21,0
99:ce:10:d0:ba:32,a0:5f:bf:ab:0e:f3,244.97.70.15,62.166.82.57,62012,23269,409,3393,2,56247,49,95,1
e3:8f:bd:98:66:e7,e3:0e:e8:d6:b1:13,43.96.119.196,196.49.58.122,35353,19413,1440,2313,0,40806,11,83,1
b7:a1:5f:f1:46:43,b9:03:1e:9e:87:3d,252.201.137.59,106.102.78.188,13666,6791,1138,207,7,51800,121,113,0
c9:8c:2b:cc:99:68,42:6f:32:f0:b9:cc,229.84.102.89,134.245.88.228,44202,13837,1380,2373,7,57756,68,30,0
b4:53:d4:65:f0:79,a3:3d:b8:8d:e1:f8,165.0.218.9,233.165.151.142,51911,52586,967,1992,4,46097,61,12,1
99:5e:6e:aa:a2:d3,50:da:70:ce:46:6b,89.14.212.144,124.217.62.217,62873,50327,705,743,5,1742,67,9,0
9a:2a:19:36:9b:8a,1c:80:c9:0b:08:1e,104.147.41.32,169.62.68.11,20369,10651,1420,2941,7,6789,117,49,0
55:a2:6c:f6:bf:b7,0c:fe:1d:ef:e0:28,118.225.86.65,43.96.119.196,24594,36491,159,692,0,28942,53,100,1
a3:3e:a5:86:76:81,10:26:92:05:ee:59,194.19.217.105,48.43.226.189,32041,58421,787,2503,5,64067,62,68,1
1d:9b:19:fb:79:7a,15:b5:05:ec:29:b8,247.250.135.63,240.193.25.216,19898,17219,432,2349,6,62685,57,57,1
cf:b7:e3:04:06:36,b2:5e:22:db:c8:2c,61.171.103.190,240.193.25.216,50916,63324,392,510,2,31596,84,9,1
75:30:3e:26:5f:3d,e0:0b:39:2d:78:bc,95.63.43.34,167.235.189.24,59284,38507,905,3405,7,64120,125,10,1
1b:94:43:33:ed:18,cf:b7:e3:04:06:36,130.121.222.34,240.193.25.216,21903,59186,65,2674,2,17758,36,89,0
2e:6e:fd:06:f8:4f,1b:c4:1c:4c:b3:f5,103.46.94.79,16.21.180.159,47170,58334,1283,1790,2,5829,125,73,1
ef:7b:b0:24:02:ac,ca:59:d5:97:0d:e7,62.20.90.192,153.0.22.221,18815,34030,994,2306,0,7150,25,106,0
be:61:0a:be:90:6d,32:28:c2:9e:cd:05,193.123.45.209,95.63.43.34,21017,57096,677,2582,2,2617,79,46,1
8f:f6:c7:b2:ae:e8,49:75:00:3a:f9:11,62.212.208.208,36.86.252.203,54079,47376,1251,4071,4,34349,41,102,1
68:dd:64:ef:23:17,a3:3d:b8:8d:e1:f8,37.255.177.14,43.85.203.255,45954,61507,1393,3706,2,30019,34,27,1
